42.3601365,-72.726958,14211
42.3597156667,-72.7269878333,14239
42.3595306667,-72.7269853333,14253
42.3591703333,-72.7269006667,14283
42.3589566667,-72.7267276667,14314
42.35878,-72.7265468333,14338
42.3585495,-72.7264385,14355
42.3584701667,-72.7261318333,14377
42.3583888333,-72.7258946667,14393
42.3582018333,-72.7257163333,14413
42.3579836667,-72.7254611667,14429
42.3578875,-72.7250418333,14448
42.3577888333,-72.7246748333,14476
42.3576998333,-72.7244071667,14497
42.3576938333,-72.724074,4221.45561
42.3575233333,-72.7237126667,14539
42.357503,-72.723504,14553
42.3574135,-72.7233746667,14572
42.3572898333,-72.7231833333,14591
42.357203,-72.72297,14606
42.3571761667,-72.7226318333,14631
42.3571885,-72.7223418333,14659
42.3572826667,-72.7220275,14686
42.3574303333,-72.7216948333,14706
42.3576303333,-72.721181,14747
42.3578581667,-72.7205791667,14783
42.3578565,-72.7201843333,14804
42.3579561667,-72.7194886667,14830
42.3580696667,-72.718919,14856
42.3582371667,-72.7183333333,14883
42.3583308333,-72.7175631667,4221.49789
42.3583623333,-72.7156026667,14957
42.3584378333,-72.7149085,14977
42.3585221667,-72.7138748333,15005
42.358373,-72.7124516667,15055
42.3582928333,-72.7116555,15094
42.3579821667,-72.710748,15127
42.3577525,-72.7099186667,4221.46336
42.3575241667,-72.7090698333,15178
42.3571851667,-72.7080968333,15213
42.3568586667,-72.7074208333,4221.40255
42.35658,-72.7062853333,15273
42.3562763333,-72.7055611667,15300
42.3560245,-72.7049771667,15324
42.355655,-72.7044205,15344
42.3553573333,-72.7037808333,15372
42.3549523333,-72.7027865,15407
42.3548285,-72.7024073333,15425
42.35461,-72.7016765,15453
42.3544053333,-72.7012443333,15471
42.3542128333,-72.700613,15490
42.3541473333,-72.699917,15510
42.3540073333,-72.6992183333,15535
42.3537588333,-72.6984656667,15562
42.353685,-72.697886,15583
42.35348,-72.6974938333,15600
42.3532581667,-72.6968791667,15618
42.3531318333,-72.6961245,15642
42.3529965,-72.6952925,15668
42.352885,-72.6946328333,15689
42.3526955,-72.6937311667,15717
42.3525835,-72.692857,15744
42.3524456667,-72.6922656667,15763
42.3523675,-72.691507,15785
42.3524155,-72.6908953333,15804
42.3523773333,-72.6899248333,15836
42.3523151667,-72.6888158333,15871
42.3521725,-72.6876851667,15904
42.3520286667,-72.6865858333,15942
42.3518986667,-72.6858931667,4221.11069
42.3516186667,-72.6850533333,16006
42.3515043333,-72.6842361667,16039
42.3512786667,-72.6836745,16070
42.3512081667,-72.6833996667,16092
42.3509505,-72.6828253333,16122
42.3508468333,-72.68251,16149
42.350668,-72.6821056667,16178
42.3505891667,-72.6818916667,16202
42.350599,-72.681642,16231
42.3504428333,-72.6814303333,16254
42.350394,-72.6808335,16294
42.3504605,-72.680238,16330
42.3503251667,-72.67977,16357
42.3502161667,-72.6793976667,16387
42.3500418333,-72.6787981667,16421
42.3498085,-72.6783206667,16450
42.3492875,-72.677251,16501
42.3490181667,-72.6767471667,16529
42.3487188333,-72.676079,16552
42.3483295,-72.6754576667,16579
42.3479586667,-72.6750516667,16604
42.347684,-72.6743171667,16637
42.347399,-72.673957,16661
42.3470006667,-72.673162,16714
42.3468685,-72.6727931667,16737
42.346521,-72.6721295,16778
42.3463405,-72.6715595,16815
42.3461685,-72.6711836667,16849
42.3458931667,-72.6708231667,16881
42.3456566667,-72.670359,16909
42.3454945,-72.6700695,16933
42.34513,-72.6692356667,16984
42.3448493333,-72.6684581667,17028
42.3444906667,-72.6673555,17082
42.3444805,77.3333333333,1
42.3443848333,-72.665994,17147
42.3442466667,-72.6652503333,17191
42.3440995,-72.6644178333,17221
42.3431738333,-72.6624008333,17307
42.3426635,-72.6611691667,17364
42.3423195,-72.6601938333,17421
42.341877,-72.6592011667,17482
42.3415891667,-72.6584723333,17534
42.3412116667,-72.657718,17590
42.3406206667,-72.6568846667,17657
42.3397163333,-72.6560951667,17749
42.339096,-72.6556191667,17837
42.3387761667,-72.6556198333,17894
42.3381091667,-72.6553325,17967
42.3376671667,-72.6552961667,18030
42.3374338333,-72.6551158333,18075
42.3373058333,-72.6552415,18119
42.3372278333,-72.6556536667,18181
42.3371406667,-72.6558161667,18245
42.3370876667,-72.6556268333,18311
42.3370175,-72.6551251667,18377
42.337067,-72.6547645,18414
42.3371425,-72.654192,18465
42.3372051667,-72.6527898333,18531
42.3373235,-72.651365,18598
42.3372046667,-72.6501785,18654
42.3370226667,-72.6495375,18702
42.335875,-72.6488648333,18834
42.3347983333,-72.6488793333,18939
42.3343111667,-72.6488573333,19009
42.3340296667,-72.6485405,19064
42.3335915,-72.648231,19137
42.3333256667,-72.6474778333,19200
42.3329575,-72.6470496667,19244
42.3320201667,-72.6457781667,19342
42.331225,-72.6450801667,19405
42.329634,-72.64458,19506
42.3286431667,-72.644721,19576
42.3280315,-72.6448681667,19625
42.3276823333,-72.6451041667,19674
42.3274903333,-72.6455838333,19725
42.327415,-72.6460166667,19763
42.3271031667,-72.6467735,19835
42.3268633333,-72.6471246667,19872
42.3267821667,-72.647788,19946
42.3267331667,-72.6481806667,19981
42.327151,-72.6486718333,20046
42.3277036667,-72.6488671667,20115
42.3282483333,-72.6488716667,20168
42.3287535,-72.6487028333,20243
42.3287988333,-72.6487885,20273
42.3290713333,-72.6488475,20382
42.3292141667,-72.6489005,20458
42.3295068333,-72.649119,20543
42.3294875,-72.648957,20603
42.329455,-72.6488733333,20687
42.3294611667,-72.6485866667,20762
42.3295618333,-72.648419,20833
42.3294105,-72.64824,4219.76659
42.3292526667,-72.6482053333,20924
42.3290633333,-72.648235,20965
42.3284325,-72.6480921667,21023
42.3281636667,-72.6485623333,21095
42.3283018333,-72.648703,21126
42.3287221667,-72.6491331667,21192
42.3293066667,-72.6492853333,21243
42.3298108333,-72.6493391667,21292
42.3302848333,-72.649076,21343
42.3306093333,-72.6490376667,21420
42.3308453333,-72.6491606667,21475
42.3310895,-72.6493075,21509
42.3311333333,-72.6492645,21542
42.3312786667,-72.6490833333,21581
42.3312218333,-72.6488206667,21645
42.331323,-72.6484008333,21717
42.3313986667,-72.6482346667,21743
42.331448,-72.6477308333,21795
42.3314115,-72.6474788333,21824
42.3315125,-72.64734,21851
42.3314426667,-72.6472255,21886
42.3315265,-72.6471021667,21912
42.3313833333,-72.6470846667,21947
42.331408,-72.6471023333,21986
42.3313361667,-72.6471663333,22017
42.3313038333,-72.6471596667,22063
42.331284,-72.6473165,22092
42.3312438333,-72.6473945,22129
42.331282,-72.6475401667,22165
42.3312035,-72.6477663333,22194
42.331354,-72.648008,22222
42.3312631667,-72.6482426667,22248
42.3313666667,-72.6487253333,22294
42.3315321667,-72.6490251667,22333
42.3316345,-72.6491198333,22357
42.3318823333,-72.6492925,22397
42.3322745,-72.6494738333,22458
42.3325335,-72.6495306667,22498
42.332704,-72.6495911667,22533
42.3328435,-72.6495105,22563
42.3328615,-72.6495458333,22593
42.332765,-72.6495695,22632
42.3327335,-72.6494156667,22653
42.3325505,-72.6493185,22702
42.3324326667,-72.6492278333,22730
42.3322183333,-72.6491958333,22760
42.3319995,-72.6492126667,22807
42.3319383333,-72.6490395,22833
42.3317545,-72.6490473333,22868
42.3316888333,-72.6488865,22890
42.3315008333,-72.6487533333,22931
42.331208,-72.6486848333,22964
42.3309116667,-72.6485618333,22996
42.3306631667,-72.64853,23019
42.3304343333,-72.6486735,23042
42.3301371667,-72.6485736667,23070
42.3299565,-72.648736,23111
42.329664,-72.6490271667,23148
42.3296585,-72.6491251667,23172
42.3295286667,-72.6497821667,23218
42.329527,-72.650664,23281
42.3295073333,-72.651092,23302
42.3296321667,-72.6514365,23329
42.3299001667,-72.6522666667,23385
42.3300548333,-72.6525356667,23413
42.3301185,-72.6528743333,23442
42.3303001667,-72.6530191667,23467
42.3302971667,-72.653185,23492
42.3304411667,-72.653259,23516
42.3304305,-72.6534895,23552
42.330554,-72.6535301667,23585
42.3304628333,-72.653795,23617
42.3304268333,-72.6540336667,23650
42.3304288333,-72.6544518333,23693
42.3303878333,-72.6547808333,23720
42.3304148333,-72.6550253333,23745
42.330377,-72.6557941667,23791
42.3305301667,-72.6563576667,23825
42.3306328333,-72.6566983333,23851
42.3308783333,-72.6573486667,23896
42.3311446667,-72.6578645,23934
42.331438,-72.6583793333,23985
42.331755,-72.6586791667,24015
42.3320623333,-72.6590913333,24054
42.332373,-72.6591806667,24087
42.3326621667,-72.659598,24131
42.3328461667,-72.6597313333,24165
42.3329438333,-72.6599431667,24190
42.3330633333,-72.6600501667,24224
42.3330343333,-72.660135,24259
42.3331236667,-72.6602981667,24295
42.3330321667,-72.6603845,24329
42.3330615,-72.6605013333,24370
42.333181,-72.660753,24396
42.3331405,-72.6608186667,24427
42.333319,-72.6610253333,24453
42.3334013333,-72.6612843333,24488
42.3336516667,-72.6616451667,24545
42.3339976667,-72.6618165,24599
42.3343531667,-72.6618638333,24650
42.3345046667,-72.6618971667,24676
42.3347156667,-72.6618916667,24706
42.3349526667,-72.66178,24741
42.3351288333,-72.6618745,24795
42.335305,-72.6619576667,24828
42.3353593333,-72.661982,24864
42.335302,-72.662047,24890
42.3354421667,-72.6621135,24927
42.335484,-72.6624781667,24965
42.3355616667,-72.6625445,24993
42.3356553333,-72.6626921667,25016
42.3357378333,-72.6627908333,25055
42.3358458333,-72.663165,25088
42.3359591667,-72.663657,25140
42.3360775,-72.6645393333,25216
42.3362343333,-72.6656358333,25281
42.3363163333,-72.6660243333,4220.18745
42.3369835,-72.6672638333,25375
42.3372236667,-72.667756,4220.23766
42.3381148333,-72.6688265,25485
42.3389288333,-72.6691561667,25566
42.3395883333,-72.669789,25640
42.3402611667,-72.6699398333,25717
42.340719,-72.6697836667,25788
42.3412553333,-72.6696785,25864
42.3417525,-72.6697348333,25927
42.3420188333,-72.6700121667,25986
42.3423708333,-72.6707023333,26060
42.3425851667,-72.6711066667,26117
42.3431706667,-72.671911,26209
42.3434841667,-72.6724613333,26265
42.3437891667,-72.6728935,26300
42.3439805,-72.6730283333,26332
42.3442205,-72.6734031667,26382
42.3443306667,-72.6734045,26418
42.3443405,-72.673629,26468
42.344339,-72.6736808333,26537
42.3439383333,-72.6742946667,26660
42.3436246667,-72.674637,26711
42.3433078333,-72.674907,26765
42.3430261667,-72.6759258333,26858
42.3428848333,-72.677272,26943
42.342815,-72.677777,26979
42.343029,-72.678856,27087
42.343269,-72.6795061667,27153
42.343448,-72.6800858333,27196
42.3436245,-72.6806915,27272
42.3436423333,-72.6817306667,27359
42.3436886667,-72.6825646667,27423
42.3437311667,-72.6832483333,27466
42.3437081667,-72.6835775,27500
42.3439233333,-72.6842265,27587
42.3442171667,-72.684517,27640
42.3441438333,-72.6847078333,27677
42.3441985,-72.6849786667,27722
42.3442523333,-72.6861671667,27820
42.3444286667,-72.6869428333,27889
42.3446076667,-72.6875278333,27965
42.3448348333,-72.6878276667,28045
42.3451951667,-72.6885868333,28144
42.3453868333,-72.689266,28218
42.3454441667,-72.690223,28309
42.3455831667,-72.6927853333,28435
42.3455858333,-72.6944983333,28505
42.3456605,-72.6955815,28543
42.3458263333,-72.6974053333,28608
42.3460291667,-72.6992763333,28691
42.3461175,-72.6997195,28718
42.346601,-72.7010511667,28790
42.3469876667,-72.7021553333,28863
42.3472373333,-72.7034151667,28925
42.3475291667,-72.7052778333,29010
42.3477681667,-72.7075818333,29097
42.3482366667,-72.7090778333,29175
42.3484201667,-72.7100938333,29246
42.3486415,-72.7114783333,29318
42.3489615,-72.7128868333,29387
42.349564,-72.7145735,29485
42.3500028333,-72.715804,29556
42.3504805,-72.716731,29618
42.3508713333,-72.7171371667,29665
42.3515891667,-72.7181195,29766
42.3516763333,-72.7187375,29838
42.3513565,-72.7198153333,29978
42.3510918333,-72.7201141667,30019
42.3507371667,-72.7214846667,30087
42.3507136667,-72.7228463333,30158
42.3507421667,-72.7237955,30197
42.3510701667,-72.7251333333,30268
42.3517036667,-72.7261888333,30333
42.3522933333,-72.7271865,30397
42.3525723333,-72.7283855,30459
42.3531441667,-72.7296255,30516
42.3533845,-72.7300198333,30541
42.3535696667,-72.730782,30571
42.3540315,-72.7321853333,30639
42.3542895,-72.7334261667,30685
42.3543595,-72.7349745,30749
42.3545005,-72.7357195,30775
42.3544301667,-72.7366555,30816
42.3543165,-72.7374815,30845
42.3542376667,-72.7386578333,30888
42.3538998333,-72.7395595,30925
42.3534483333,-72.7418876667,31006
42.353387,-72.7427978333,31038
42.3533368333,-72.744279,31087
42.35321,-72.7455306667,31129
42.3532848333,-72.746437,31165
42.3536581667,-72.7482436667,31224
42.3538403333,-72.7495031667,31271
42.3542281667,-72.750626,31311
42.3546876667,-72.7519578333,31356
42.3549768333,-72.7527395,31387
42.3555546667,-72.7539531667,31430
42.3559743333,-72.7553125,31490
42.3568018333,-72.757852,31595
42.3571836667,-72.7590305,31651
42.3578796667,-72.7605338333,31729
42.3584228333,-72.7622153333,31802
42.3585931667,-72.7631535,31843
42.3588218333,-72.7645061667,31890
42.3590973333,-72.7659501667,31934
42.3593448333,-72.7673763333,31973
42.3599073333,-72.7701563333,32060
42.3599466667,-72.7710588333,32088
42.3601528333,-72.772269,32122
42.3603326667,-72.7732028333,32150
42.3605763333,-72.7756776667,32215
42.3605955,-72.7772891667,32257
42.360876,-72.7798745,32322
42.3612728333,-72.7828178333,32398
42.3614186667,-72.7842353333,32439
42.3622675,-72.7880043333,32547
42.362693,-72.7894471667,32588
42.3634255,-72.7924495,32679
42.3636873333,-72.7932743333,32712
42.364239,-72.7951828333,32769
42.365032,-72.7986515,32869
42.36541,-72.8009733333,32927
42.365763,-72.8026276667,32971
42.3661156667,-72.8043858333,33021
42.3666103333,-72.8062596667,33074
42.366961,-72.8073601667,33115
42.3671646667,-72.8086168333,33153
42.3673605,-72.8095848333,33187
42.3674813333,-72.8103983333,33218
42.3677661667,-72.8126731667,33290
42.3681778333,-72.8140611667,33333
42.3687103333,-72.8164621667,33405
42.3688136667,-72.8175103333,33437
42.3690268333,-72.8195161667,33501
42.3690278333,-72.821895,33579
42.368982,-72.823764,33635
42.3689878333,-72.825235,33671
42.3693233333,-72.8281401667,33745
42.3694466667,-72.8294923333,33777
42.3698133333,-72.8314016667,33826
42.3698958333,-72.832729,33857
42.3700868333,-72.8349348333,33916
42.3700995,-72.8367193333,33958
42.3703918333,-72.8391848333,34023
42.3703886667,-72.84043,34052
42.3705093333,-72.841902,34094
42.3704231667,-72.8433165,34132
42.37037,-72.8444816667,34162
42.3704356667,-72.8463356667,34215
42.3703991667,-72.8475335,34243
42.370575,-72.8490446667,34283
42.3707038333,-72.849947,34310
42.3707538333,-72.851284,34344
42.370886,-72.8523245,4222.25529
42.3708616667,-72.854816,34441
42.3710331667,-72.8570196667,34494
42.3710643333,-72.8588605,34532
42.3712103333,-72.8603218333,34569
42.3713058333,-72.8615855,34595
42.3714213333,-72.8627518333,34623
42.3717711667,-72.8648565,34673
42.3721905,-72.8668,34674
42.3724718333,-72.8688865,34161
42.3726071667,-72.8702173333,33840
42.3728153333,-72.8715863333,33436
42.3735546667,-72.8745353333,32739
42.3741248333,-72.876525,32289
42.3744326667,-72.8783185,31864
42.3752766667,-72.8805256667,31252
42.3753686667,-72.8814663333,31004
42.3752603333,-72.8825825,30664
42.3754261667,-72.8835256667,30342
42.3751365,-72.8847428333,29471
42.3752838333,-72.8852358333,4222.52297
42.3755438333,-72.8863916667,28758
42.3757506667,-72.8873941667,28397
42.3758285,-72.8879551667,28034
42.37588,-72.888221,27595
42.37584,-72.8886961667,27140
42.3756406667,-72.8894923333,26760
42.3755426667,-72.8897975,26199
42.3755691667,-72.8901596667,4222.53153
42.3754368333,-72.8906861667,25599
42.376467,-72.8912663333,24961
42.3767383333,-72.8914376667,24552
42.3770236667,-72.8915285,24126
42.3773906667,-72.892432,23692
42.3775443333,-72.8933458333,23196
42.3772106667,-72.8934673333,22900
42.3771666667,-72.8935986667,22772
42.3771431667,-72.8936513333,22583
42.3775565,-72.8938741667,22254
42.3776311667,-72.8941235,22070
42.377675,-72.89411,21665
42.3779938333,-72.8938653333,21300
42.378099,-72.8940448333,21031
42.378273,-72.8938023333,20815
42.378483,-72.893465,20713
42.3788565,-72.8929738333,20417
42.3793185,-72.8925263333,20087
42.3794391667,-72.8928253333,19828
42.3793801667,-72.8930271667,19679
42.3791965,-72.8931721667,19517
42.3787675,-72.8932421667,19351
42.3782513333,-72.8929615,19194
42.377954,-72.8927091667,18972
42.377293,-72.8926556667,18686
42.3770973333,-72.8924995,18599
42.3767345,-72.891392,18393
42.3767403333,-72.8908696667,18241
42.3767463333,-72.8907465,18157
42.3767123333,-72.8907226667,18034
42.3765356667,-72.8904708333,17779
42.3761096667,-72.8898981667,17540
42.3756558333,-72.889476,17331
42.3752515,-72.8888745,17146
42.3744955,-72.8876373333,16829
42.3742428333,-72.8872768333,16729
42.373629,-72.8855598333,16509
42.3735006667,-72.8840495,4222.41563
42.3735016667,-72.882888,16082
